"scenario","region","basin","year","Units","value"
"SW_def_C_Reference","Southeast Asia","IrianJaya",2015,"2015$",623551947.220405
"SW_def_C_Reference","Southeast Asia","IrianJaya",2020,"2015$",685636495.793091
"SW_def_C_Reference","Southeast Asia","IrianJaya",2025,"2015$",752364759.916117
"SW_def_C_Reference","Southeast Asia","IrianJaya",2030,"2015$",799108022.425252
"SW_def_C_Reference","Southeast Asia","IrianJaya",2035,"2015$",834459438.067652
"SW_def_C_Reference","Southeast Asia","IrianJaya",2040,"2015$",877480674.309597
"SW_def_C_Reference","Southeast Asia","IrianJaya",2045,"2015$",923974879.468136
"SW_def_C_Reference","Southeast Asia","IrianJaya",2050,"2015$",969173764.033371
"SW_def_C_Reference","Southeast Asia","IrrawaddyR",1975,"2015$",2676574871.8394
"SW_def_C_Reference","Southeast Asia","IrrawaddyR",1990,"2015$",4181708124.2097
"SW_def_C_Reference","Southeast Asia","IrrawaddyR",2005,"2015$",9619893027.584
"SW_def_C_Reference","Southeast Asia","IrrawaddyR",2010,"2015$",12023648925.939
"SW_def_C_Reference","Southeast Asia","IrrawaddyR",2015,"2015$",11684078656.754
"SW_def_C_Reference","Southeast Asia","IrrawaddyR",2020,"2015$",12633098626.0135
"SW_def_C_Reference","Southeast Asia","IrrawaddyR",2025,"2015$",13586129633.1874
"SW_def_C_Reference","Southeast Asia","IrrawaddyR",2030,"2015$",14319997246.5142
"SW_def_C_Reference","Southeast Asia","IrrawaddyR",2035,"2015$",15304190612.1158
"SW_def_C_Reference","Southeast Asia","IrrawaddyR",2040,"2015$",16359143970.537
"SW_def_C_Reference","Southeast Asia","IrrawaddyR",2045,"2015$",17449559632.8821
"SW_def_C_Reference","Southeast Asia","IrrawaddyR",2050,"2015$",18511134991.4385
"SW_def_C_Reference","Southeast Asia","JavaTimor",1975,"2015$",60192552.8589
"SW_def_C_Reference","Southeast Asia","JavaTimor",1990,"2015$",74240685.071
"SW_def_C_Reference","Southeast Asia","JavaTimor",2005,"2015$",87493753.9105
"SW_def_C_Reference","Southeast Asia","JavaTimor",2010,"2015$",108453785.125
"SW_def_C_Reference","Southeast Asia","JavaTimor",2015,"2015$",108287787.195
"SW_def_C_Reference","Southeast Asia","JavaTimor",2020,"2015$",116604654.615638
"SW_def_C_Reference","Southeast Asia","JavaTimor",2025,"2015$",147478499.174431
"SW_def_C_Reference","Southeast Asia","JavaTimor",2030,"2015$",153389942.988241
"SW_def_C_Reference","Southeast Asia","JavaTimor",2035,"2015$",160154352.355908
"SW_def_C_Reference","Southeast Asia","JavaTimor",2040,"2015$",169974013.282306
"SW_def_C_Reference","Southeast Asia","JavaTimor",2045,"2015$",184116339.742102
"SW_def_C_Reference","Southeast Asia","JavaTimor",2050,"2015$",208857159.635398
"SW_def_C_Reference","Southeast Asia","Kalimantan",1975,"2015$",37213919.764525
"SW_def_C_Reference","Southeast Asia","Kalimantan",1990,"2015$",101546678.44685
"SW_def_C_Reference","Southeast Asia","Kalimantan",2005,"2015$",209692284.02115
"SW_def_C_Reference","Southeast Asia","Kalimantan",2010,"2015$",250003962.32924
"SW_def_C_Reference","Southeast Asia","Kalimantan",2015,"2015$",268140322.73637
"SW_def_C_Reference","Southeast Asia","Kalimantan",2020,"2015$",305865021.442252
"SW_def_C_Reference","Southeast Asia","Kalimantan",2025,"2015$",337738627.995655
"SW_def_C_Reference","Southeast Asia","Kalimantan",2030,"2015$",362682814.276273
"SW_def_C_Reference","Southeast Asia","Kalimantan",2035,"2015$",401863600.375277
"SW_def_C_Reference","Southeast Asia","Kalimantan",2040,"2015$",446054232.162109
"SW_def_C_Reference","Southeast Asia","Kalimantan",2045,"2015$",497409229.01483
"SW_def_C_Reference","Southeast Asia","Kalimantan",2050,"2015$",547583336.80064
"SW_def_C_Reference","Southeast Asia","Korea",1975,"2015$",2874201803.1125
"SW_def_C_Reference","Southeast Asia","Korea",1990,"2015$",4850571247.7355
"SW_def_C_Reference","Southeast Asia","Korea",2005,"2015$",4229062628.98
"SW_def_C_Reference","Southeast Asia","Korea",2010,"2015$",4316952696.315
"SW_def_C_Reference","Southeast Asia","Korea",2015,"2015$",4331785083.066
"SW_def_C_Reference","Southeast Asia","Korea",2020,"2015$",4950994367.54572
"SW_def_C_Reference","Southeast Asia","Korea",2025,"2015$",5631093934.95774
"SW_def_C_Reference","Southeast Asia","Korea",2030,"2015$",6282408127.05643
"SW_def_C_Reference","Southeast Asia","Korea",2035,"2015$",6524215675.23211
"SW_def_C_Reference","Southeast Asia","Korea",2040,"2015$",6756370817.41076
"SW_def_C_Reference","Southeast Asia","Korea",2045,"2015$",6966238239.10263
"SW_def_C_Reference","Southeast Asia","Korea",2050,"2015$",7146656226.85117
"SW_def_C_Reference","Southeast Asia","MalaysiaP",1975,"2015$",2961665868.96845
"SW_def_C_Reference","Southeast Asia","MalaysiaP",1990,"2015$",6756979049.6376
"SW_def_C_Reference","Southeast Asia","MalaysiaP",2005,"2015$",13263566909.3221
"SW_def_C_Reference","Southeast Asia","MalaysiaP",2010,"2015$",15769141260.3151
"SW_def_C_Reference","Southeast Asia","MalaysiaP",2015,"2015$",16748226360.3431
"SW_def_C_Reference","Southeast Asia","MalaysiaP",2020,"2015$",18906246218.777
"SW_def_C_Reference","Southeast Asia","MalaysiaP",2025,"2015$",20847333085.0516
"SW_def_C_Reference","Southeast Asia","MalaysiaP",2030,"2015$",22509116110.8262
"SW_def_C_Reference","Southeast Asia","MalaysiaP",2035,"2015$",24766419372.6585
"SW_def_C_Reference","Southeast Asia","MalaysiaP",2040,"2015$",27222143783.9474
"SW_def_C_Reference","Southeast Asia","MalaysiaP",2045,"2015$",29939277756.5157
"SW_def_C_Reference","Southeast Asia","MalaysiaP",2050,"2015$",32535319173.9132
"SW_def_C_Reference","Southeast Asia","Mekong",1975,"2015$",8136528117.92345
"SW_def_C_Reference","Southeast Asia","Mekong",1990,"2015$",13401350489.5921
"SW_def_C_Reference","Southeast Asia","Mekong",2005,"2015$",22527807240.464
"SW_def_C_Reference","Southeast Asia","Mekong",2010,"2015$",27281678452.169
"SW_def_C_Reference","Southeast Asia","Mekong",2015,"2015$",30780348618.314
"SW_def_C_Reference","Southeast Asia","Mekong",2020,"2015$",35041590547.3489
"SW_def_C_Reference","Southeast Asia","Mekong",2025,"2015$",39379627364.522
"SW_def_C_Reference","Southeast Asia","Mekong",2030,"2015$",43313240599.5023
"SW_def_C_Reference","Southeast Asia","Mekong",2035,"2015$",46405605601.272
"SW_def_C_Reference","Southeast Asia","Mekong",2040,"2015$",49626287720.458
"SW_def_C_Reference","Southeast Asia","Mekong",2045,"2015$",52850830487.4383
"SW_def_C_Reference","Southeast Asia","Mekong",2050,"2015$",55819771211.3824
"SW_def_C_Reference","Southeast Asia","NewCaledn",1975,"2015$",215938624.02105
"SW_def_C_Reference","Southeast Asia","NewCaledn",1990,"2015$",345686548.27679
"SW_def_C_Reference","Southeast Asia","NewCaledn",2005,"2015$",332401320.734651
"SW_def_C_Reference","Southeast Asia","NewCaledn",2010,"2015$",294636305.729416
"SW_def_C_Reference","Southeast Asia","NewCaledn",2015,"2015$",299228351.333681
"SW_def_C_Reference","Southeast Asia","NewCaledn",2020,"2015$",315508571.053424
"SW_def_C_Reference","Southeast Asia","NewCaledn",2025,"2015$",331457144.326766
"SW_def_C_Reference","Southeast Asia","NewCaledn",2030,"2015$",339133957.795042
"SW_def_C_Reference","Southeast Asia","NewCaledn",2035,"2015$",346412276.663248
"SW_def_C_Reference","Southeast Asia","NewCaledn",2040,"2015$",358368574.959102
"SW_def_C_Reference","Southeast Asia","NewCaledn",2045,"2015$",372858705.921953
"SW_def_C_Reference","Southeast Asia","NewCaledn",2050,"2015$",384350858.901481
"SW_def_C_Reference","Southeast Asia","PapuaCst",1975,"2015$",393911425.355
"SW_def_C_Reference","Southeast Asia","PapuaCst",1990,"2015$",551228424.815705
"SW_def_C_Reference","Southeast Asia","PapuaCst",2005,"2015$",777677465.81735
"SW_def_C_Reference","Southeast Asia","PapuaCst",2010,"2015$",911129457.0196
"SW_def_C_Reference","Southeast Asia","PapuaCst",2015,"2015$",1012873579.20735
"SW_def_C_Reference","Southeast Asia","PapuaCst",2020,"2015$",1099748862.94589
"SW_def_C_Reference","Southeast Asia","PapuaCst",2025,"2015$",1189153251.00294
"SW_def_C_Reference","Southeast Asia","PapuaCst",2030,"2015$",1249724948.81239
"SW_def_C_Reference","Southeast Asia","PapuaCst",2035,"2015$",1293341628.46225
"SW_def_C_Reference","Southeast Asia","PapuaCst",2040,"2015$",1347600132.25155
"SW_def_C_Reference","Southeast Asia","PapuaCst",2045,"2015$",1406241970.52099
"SW_def_C_Reference","Southeast Asia","PapuaCst",2050,"2015$",1462761351.33398
"SW_def_C_Reference","Southeast Asia","Phlppns",1975,"2015$",10836316504.7368
"SW_def_C_Reference","Southeast Asia","Phlppns",1990,"2015$",15615433324.0276
"SW_def_C_Reference","Southeast Asia","Phlppns",2005,"2015$",21496818293.9825
"SW_def_C_Reference","Southeast Asia","Phlppns",2010,"2015$",25139144824.0548
"SW_def_C_Reference","Southeast Asia","Phlppns",2015,"2015$",25873205953.7872
"SW_def_C_Reference","Southeast Asia","Phlppns",2020,"2015$",28225749217.3501
"SW_def_C_Reference","Southeast Asia","Phlppns",2025,"2015$",30881212862.1817
"SW_def_C_Reference","Southeast Asia","Phlppns",2030,"2015$",33180261036.2712
"SW_def_C_Reference","Southeast Asia","Phlppns",2035,"2015$",36550727287.4284
"SW_def_C_Reference","Southeast Asia","Phlppns",2040,"2015$",40025966710.136
"SW_def_C_Reference","Southeast Asia","Phlppns",2045,"2015$",43515968562.7109
"SW_def_C_Reference","Southeast Asia","Phlppns",2050,"2015$",46949320680.2576
"SW_def_C_Reference","Southeast Asia","RusCstSE",1975,"2015$",148106897.376655
"SW_def_C_Reference","Southeast Asia","RusCstSE",1990,"2015$",244530478.83516
"SW_def_C_Reference","Southeast Asia","RusCstSE",2005,"2015$",209717146.69101
"SW_def_C_Reference","Southeast Asia","RusCstSE",2010,"2015$",214739431.74551
"SW_def_C_Reference","Southeast Asia","RusCstSE",2015,"2015$",217183188.91675
"SW_def_C_Reference","Southeast Asia","RusCstSE",2020,"2015$",250894728.487556
"SW_def_C_Reference","Southeast Asia","RusCstSE",2025,"2015$",287970853.627383
"SW_def_C_Reference","Southeast Asia","RusCstSE",2030,"2015$",322201498.588606
"SW_def_C_Reference","Southeast Asia","RusCstSE",2035,"2015$",338914334.632143
"SW_def_C_Reference","Southeast Asia","RusCstSE",2040,"2015$",355583949.377747
"SW_def_C_Reference","Southeast Asia","RusCstSE",2045,"2015$",371301710.07877
"SW_def_C_Reference","Southeast Asia","RusCstSE",2050,"2015$",385418376.796475
"SW_def_C_Reference","Southeast Asia","Salween",1975,"2015$",441969939.88784
"SW_def_C_Reference","Southeast Asia","Salween",1990,"2015$",696807704.961235
"SW_def_C_Reference","Southeast Asia","Salween",2005,"2015$",1578540610.03275
"SW_def_C_Reference","Southeast Asia","Salween",2010,"2015$",2001964145.33605
"SW_def_C_Reference","Southeast Asia","Salween",2015,"2015$",2009394623.47155
"SW_def_C_Reference","Southeast Asia","Salween",2020,"2015$",2215167471.686
"SW_def_C_Reference","Southeast Asia","Salween",2025,"2015$",2422628176.25017
"SW_def_C_Reference","Southeast Asia","Salween",2030,"2015$",2584444606.44944
"SW_def_C_Reference","Southeast Asia","Salween",2035,"2015$",2791411166.46721
"SW_def_C_Reference","Southeast Asia","Salween",2040,"2015$",3015483430.71194
"SW_def_C_Reference","Southeast Asia","Salween",2045,"2015$",3253167253.58037
"SW_def_C_Reference","Southeast Asia","Salween",2050,"2015$",3484881318.70032
"SW_def_C_Reference","Southeast Asia","SChinaSea",1975,"2015$",32328960.124195
"SW_def_C_Reference","Southeast Asia","SChinaSea",1990,"2015$",57703967.1921398
"SW_def_C_Reference","Southeast Asia","SChinaSea",2005,"2015$",119600329.549263
"SW_def_C_Reference","Southeast Asia","SChinaSea",2010,"2015$",141508136.556013
"SW_def_C_Reference","Southeast Asia","SChinaSea",2015,"2015$",170323708.855093
"SW_def_C_Reference","Southeast Asia","SChinaSea",2020,"2015$",188169589.727886
"SW_def_C_Reference","Southeast Asia","SChinaSea",2025,"2015$",207287844.658905
"SW_def_C_Reference","Southeast Asia","SChinaSea",2030,"2015$",223303351.554376
"SW_def_C_Reference","Southeast Asia","SChinaSea",2035,"2015$",238140072.663081
"SW_def_C_Reference","Southeast Asia","SChinaSea",2040,"2015$",253229262.016718
"SW_def_C_Reference","Southeast Asia","SChinaSea",2045,"2015$",268001339.74633
"SW_def_C_Reference","Southeast Asia","SChinaSea",2050,"2015$",281855859.368168
"SW_def_C_Reference","Southeast Asia","SepikR",1975,"2015$",236164864.7407
"SW_def_C_Reference","Southeast Asia","SepikR",1990,"2015$",330087438.021635
"SW_def_C_Reference","Southeast Asia","SepikR",2005,"2015$",464845129.86611
"SW_def_C_Reference","Southeast Asia","SepikR",2010,"2015$",544829770.120405
"SW_def_C_Reference","Southeast Asia","SepikR",2015,"2015$",605421994.435405
"SW_def_C_Reference","Southeast Asia","SepikR",2020,"2015$",655450208.152711
"SW_def_C_Reference","Southeast Asia","SepikR",2025,"2015$",706618870.600035
"SW_def_C_Reference","Southeast Asia","SepikR",2030,"2015$",741181630.322625
"SW_def_C_Reference","Southeast Asia","SepikR",2035,"2015$",766570981.037447
"SW_def_C_Reference","Southeast Asia","SepikR",2040,"2015$",798189390.307157
"SW_def_C_Reference","Southeast Asia","SepikR",2045,"2015$",832332766.410262
"SW_def_C_Reference","Southeast Asia","SepikR",2050,"2015$",865022031.259059
"SW_def_C_Reference","Southeast Asia","SittaungR",1975,"2015$",1085946164.95631
"SW_def_C_Reference","Southeast Asia","SittaungR",1990,"2015$",1677523694.8932
"SW_def_C_Reference","Southeast Asia","SittaungR",2005,"2015$",3730220899.7592
"SW_def_C_Reference","Southeast Asia","SittaungR",2010,"2015$",4566398646.2017
"SW_def_C_Reference","Southeast Asia","SittaungR",2015,"2015$",4331985810.9367
"SW_def_C_Reference","Southeast Asia","SittaungR",2020,"2015$",4658801009.99124
"SW_def_C_Reference","Southeast Asia","SittaungR",2025,"2015$",4989694466.87943
"SW_def_C_Reference","Southeast Asia","SittaungR",2030,"2015$",5245250444.47241
"SW_def_C_Reference","Southeast Asia","SittaungR",2035,"2015$",5592064407.59007
"SW_def_C_Reference","Southeast Asia","SittaungR",2040,"2015$",5958709810.5814
"SW_def_C_Reference","Southeast Asia","SittaungR",2045,"2015$",6333609636.0578
"SW_def_C_Reference","Southeast Asia","SittaungR",2050,"2015$",6697555661.83474
"SW_def_C_Reference","Southeast Asia","SolomonIsl",1975,"2015$",56466063.752
"SW_def_C_Reference","Southeast Asia","SolomonIsl",1990,"2015$",85030411.235
"SW_def_C_Reference","Southeast Asia","SolomonIsl",2005,"2015$",135015208.195
"SW_def_C_Reference","Southeast Asia","SolomonIsl",2010,"2015$",165303356.33
"SW_def_C_Reference","Southeast Asia","SolomonIsl",2015,"2015$",171387076.105
"SW_def_C_Reference","Southeast Asia","SolomonIsl",2020,"2015$",184520591.256516
"SW_def_C_Reference","Southeast Asia","SolomonIsl",2025,"2015$",196895713.13445
"SW_def_C_Reference","Southeast Asia","SolomonIsl",2030,"2015$",204428421.215082
"SW_def_C_Reference","Southeast Asia","SolomonIsl",2035,"2015$",198049846.421442
"SW_def_C_Reference","Southeast Asia","SolomonIsl",2040,"2015$",197426822.555423
"SW_def_C_Reference","Southeast Asia","SolomonIsl",2045,"2015$",201063183.894954
"SW_def_C_Reference","Southeast Asia","SolomonIsl",2050,"2015$",206135824.490099
"SW_def_C_Reference","Southeast Asia","ThaiGulf",1975,"2015$",1058039928.2551
"SW_def_C_Reference","Southeast Asia","ThaiGulf",1990,"2015$",1813146247.82585
"SW_def_C_Reference","Southeast Asia","ThaiGulf",2005,"2015$",2401557844.78725
"SW_def_C_Reference","Southeast Asia","ThaiGulf",2010,"2015$",2814446901.93566
"SW_def_C_Reference","Southeast Asia","ThaiGulf",2015,"2015$",2977965522.2416
"SW_def_C_Reference","Southeast Asia","ThaiGulf",2020,"2015$",3442107011.48294
"SW_def_C_Reference","Southeast Asia","ThaiGulf",2025,"2015$",3919502181.66502
"SW_def_C_Reference","Southeast Asia","ThaiGulf",2030,"2015$",4379337880.30344
"SW_def_C_Reference","Southeast Asia","ThaiGulf",2035,"2015$",4656883548.71629
"SW_def_C_Reference","Southeast Asia","ThaiGulf",2040,"2015$",4936185336.46703
"SW_def_C_Reference","Southeast Asia","ThaiGulf",2045,"2015$",5209424083.18257
"SW_def_C_Reference","Southeast Asia","ThaiGulf",2050,"2015$",5450759028.55925
"SW_def_C_Reference","Southeast Asia","VietnamCst",1975,"2015$",2467221911.1925
"SW_def_C_Reference","Southeast Asia","VietnamCst",1990,"2015$",4480066602.4499
"SW_def_C_Reference","Southeast Asia","VietnamCst",2005,"2015$",9501657413.71735
"SW_def_C_Reference","Southeast Asia","VietnamCst",2010,"2015$",11333850942.4774
"SW_def_C_Reference","Southeast Asia","VietnamCst",2015,"2015$",13605588509.73
"SW_def_C_Reference","Southeast Asia","VietnamCst",2020,"2015$",15088930292.8799
"SW_def_C_Reference","Southeast Asia","VietnamCst",2025,"2015$",16693052681.8057
"SW_def_C_Reference","Southeast Asia","VietnamCst",2030,"2015$",18113613033.9183
"SW_def_C_Reference","Southeast Asia","VietnamCst",2035,"2015$",19251385080.712
"SW_def_C_Reference","Southeast Asia","VietnamCst",2040,"2015$",20409206348.325
"SW_def_C_Reference","Southeast Asia","VietnamCst",2045,"2015$",21553905735.9363
"SW_def_C_Reference","Southeast Asia","VietnamCst",2050,"2015$",22625681357.3382
"SW_def_C_Reference","Southeast Asia","XunJiang",1975,"2015$",81880148.650748
"SW_def_C_Reference","Southeast Asia","XunJiang",1990,"2015$",147924009.8805
"SW_def_C_Reference","Southeast Asia","XunJiang",2005,"2015$",334495934.25724
"SW_def_C_Reference","Southeast Asia","XunJiang",2010,"2015$",400732581.36149
"SW_def_C_Reference","Southeast Asia","XunJiang",2015,"2015$",487362045.61149
"SW_def_C_Reference","Southeast Asia","XunJiang",2020,"2015$",539188960.308873
"SW_def_C_Reference","Southeast Asia","XunJiang",2025,"2015$",595835553.19764
"SW_def_C_Reference","Southeast Asia","XunJiang",2030,"2015$",645267496.15956
"SW_def_C_Reference","Southeast Asia","XunJiang",2035,"2015$",686743209.216866
"SW_def_C_Reference","Southeast Asia","XunJiang",2040,"2015$",728410618.444978
"SW_def_C_Reference","Southeast Asia","XunJiang",2045,"2015$",769108356.998647
"SW_def_C_Reference","Southeast Asia","XunJiang",2050,"2015$",807464213.796858
"SW_def_C_Reference","Taiwan","ChinaCst",1975,"2015$",12978665.042014
"SW_def_C_Reference","Taiwan","ChinaCst",1990,"2015$",7081522.430227
"SW_def_C_Reference","Taiwan","ChinaCst",2005,"2015$",6644812.2834863
"SW_def_C_Reference","Taiwan","ChinaCst",2010,"2015$",6571530.27240605
"SW_def_C_Reference","Taiwan","ChinaCst",2015,"2015$",6664994.0029435
"SW_def_C_Reference","Taiwan","ChinaCst",2020,"2015$",6563340.78764718
"SW_def_C_Reference","Taiwan","ChinaCst",2025,"2015$",6421882.61943267
"SW_def_C_Reference","Taiwan","ChinaCst",2030,"2015$",6303170.98237837
"SW_def_C_Reference","Taiwan","ChinaCst",2035,"2015$",6251546.86873514
"SW_def_C_Reference","Taiwan","ChinaCst",2040,"2015$",6237553.0988216
"SW_def_C_Reference","Taiwan","ChinaCst",2045,"2015$",6255000.13919726
"SW_def_C_Reference","Taiwan","ChinaCst",2050,"2015$",6270018.0023013
"SW_def_C_Reference","Taiwan","Taiwan",1975,"2015$",5413963083.025
"SW_def_C_Reference","Taiwan","Taiwan",1990,"2015$",5886419522.6494
"SW_def_C_Reference","Taiwan","Taiwan",2005,"2015$",5444805181.77708
"SW_def_C_Reference","Taiwan","Taiwan",2010,"2015$",5306118971.40136
"SW_def_C_Reference","Taiwan","Taiwan",2015,"2015$",5357998089.8276
"SW_def_C_Reference","Taiwan","Taiwan",2020,"2015$",5384513944.56893
"SW_def_C_Reference","Taiwan","Taiwan",2025,"2015$",5412723049.15992
"SW_def_C_Reference","Taiwan","Taiwan",2030,"2015$",5414194786.97332
"SW_def_C_Reference","Taiwan","Taiwan",2035,"2015$",5445652099.94613
"SW_def_C_Reference","Taiwan","Taiwan",2040,"2015$",5515125635.98054
"SW_def_C_Reference","Taiwan","Taiwan",2045,"2015$",5604438965.32025
"SW_def_C_Reference","Taiwan","Taiwan",2050,"2015$",5681264667.81746
"SW_def_C_Reference","Uruguay","BrzCstS",1975,"2015$",73689991.27
"SW_def_C_Reference","Uruguay","BrzCstS",1990,"2015$",137744680.331125
"SW_def_C_Reference","Uruguay","BrzCstS",2005,"2015$",261190625.29
"SW_def_C_Reference","Uruguay","BrzCstS",2010,"2015$",301992611.590343
"SW_def_C_Reference","Uruguay","BrzCstS",2015,"2015$",333606848.2985
"SW_def_C_Reference","Uruguay","BrzCstS",2020,"2015$",355532539.032485
"SW_def_C_Reference","Uruguay","BrzCstS",2025,"2015$",398660961.230427
"SW_def_C_Reference","Uruguay","BrzCstS",2030,"2015$",436403963.918995
"SW_def_C_Reference","Uruguay","BrzCstS",2035,"2015$",486413421.892701
"SW_def_C_Reference","Uruguay","BrzCstS",2040,"2015$",543525478.800815
"SW_def_C_Reference","Uruguay","BrzCstS",2045,"2015$",604304430.033127
"SW_def_C_Reference","Uruguay","BrzCstS",2050,"2015$",665558292.51647
"SW_def_C_Reference","Uruguay","RioLaPlata",1975,"2015$",613374187.51
"SW_def_C_Reference","Uruguay","RioLaPlata",1990,"2015$",851664206.489425
"SW_def_C_Reference","Uruguay","RioLaPlata",2005,"2015$",1349021880.43
"SW_def_C_Reference","Uruguay","RioLaPlata",2010,"2015$",1834032567.29
"SW_def_C_Reference","Uruguay","RioLaPlata",2015,"2015$",2342684040.48
"SW_def_C_Reference","Uruguay","RioLaPlata",2020,"2015$",2458946170.87035
"SW_def_C_Reference","Uruguay","RioLaPlata",2025,"2015$",2651818376.75815
"SW_def_C_Reference","Uruguay","RioLaPlata",2030,"2015$",2793996384.62541
"SW_def_C_Reference","Uruguay","RioLaPlata",2035,"2015$",3050751037.34931
"SW_def_C_Reference","Uruguay","RioLaPlata",2040,"2015$",3361199712.6299
"SW_def_C_Reference","Uruguay","RioLaPlata",2045,"2015$",3727410807.29565
"SW_def_C_Reference","Uruguay","RioLaPlata",2050,"2015$",4092214636.12582
"SW_def_C_Reference","USA","ArkWhtRedR",1975,"2015$",5848289077.4322
"SW_def_C_Reference","USA","ArkWhtRedR",1990,"2015$",6486558613.416
"SW_def_C_Reference","USA","ArkWhtRedR",2005,"2015$",7072199964.33265
"SW_def_C_Reference","USA","ArkWhtRedR",2010,"2015$",7243238913.61
"SW_def_C_Reference","USA","ArkWhtRedR",2015,"2015$",7637285843.87265
"SW_def_C_Reference","USA","ArkWhtRedR",2020,"2015$",8553826354.40009
"SW_def_C_Reference","USA","ArkWhtRedR",2025,"2015$",9676079984.58412
"SW_def_C_Reference","USA","ArkWhtRedR",2030,"2015$",10363503350.4175
"SW_def_C_Reference","USA","ArkWhtRedR",2035,"2015$",11161503440.1703
"SW_def_C_Reference","USA","ArkWhtRedR",2040,"2015$",12269325332.2109
"SW_def_C_Reference","USA","ArkWhtRedR",2045,"2015$",13781746932.6133
"SW_def_C_Reference","USA","ArkWhtRedR",2050,"2015$",15435051386.7456
"SW_def_C_Reference","USA","California",1975,"2015$",20031209312.2575
"SW_def_C_Reference","USA","California",1990,"2015$",23424277166.3495
"SW_def_C_Reference","USA","California",2005,"2015$",27320923345.38
"SW_def_C_Reference","USA","California",2010,"2015$",26810007978.81
"SW_def_C_Reference","USA","California",2015,"2015$",27010825288.65
"SW_def_C_Reference","USA","California",2020,"2015$",28289392748.1261
"SW_def_C_Reference","USA","California",2025,"2015$",30155781217.7874
"SW_def_C_Reference","USA","California",2030,"2015$",31970983475.0782
"SW_def_C_Reference","USA","California",2035,"2015$",33620104010.4754
"SW_def_C_Reference","USA","California",2040,"2015$",35543115708.5268
"SW_def_C_Reference","USA","California",2045,"2015$",37671789884.5985
"SW_def_C_Reference","USA","California",2050,"2015$",39838427121.0505
"SW_def_C_Reference","USA","Caribbean",1975,"2015$",390861838.5105
"SW_def_C_Reference","USA","Caribbean",1990,"2015$",348904112.63435
"SW_def_C_Reference","USA","Caribbean",2005,"2015$",253591157.995
"SW_def_C_Reference","USA","Caribbean",2010,"2015$",252642259.94
"SW_def_C_Reference","USA","Caribbean",2015,"2015$",273646830.45
"SW_def_C_Reference","USA","Caribbean",2020,"2015$",278273077.936559
"SW_def_C_Reference","USA","Caribbean",2025,"2015$",282019515.161564
"SW_def_C_Reference","USA","Caribbean",2030,"2015$",283433113.72327
"SW_def_C_Reference","USA","Caribbean",2035,"2015$",300491295.119935
"SW_def_C_Reference","USA","Caribbean",2040,"2015$",320585833.131006
"SW_def_C_Reference","USA","Caribbean",2045,"2015$",343343021.205853
"SW_def_C_Reference","USA","Caribbean",2050,"2015$",366664992.972336
"SW_def_C_Reference","USA","FraserR",1975,"2015$",416891.72147875
"SW_def_C_Reference","USA","FraserR",1990,"2015$",485402.2681354
"SW_def_C_Reference","USA","FraserR",2005,"2015$",556565.244305
"SW_def_C_Reference","USA","FraserR",2010,"2015$",549192
"SW_def_C_Reference","USA","FraserR",2015,"2015$",562260.829305
"SW_def_C_Reference","USA","FraserR",2020,"2015$",596168.756171791
"SW_def_C_Reference","USA","FraserR",2025,"2015$",688183.656973073
"SW_def_C_Reference","USA","FraserR",2030,"2015$",735120.69922361
"SW_def_C_Reference","USA","FraserR",2035,"2015$",789258.034480967
"SW_def_C_Reference","USA","FraserR",2040,"2015$",844159.304437534
"SW_def_C_Reference","USA","FraserR",2045,"2015$",919728.447273384
"SW_def_C_Reference","USA","FraserR",2050,"2015$",1023837.08706777
"SW_def_C_Reference","USA","GreatBasin",1975,"2015$",287319907.4382
"SW_def_C_Reference","USA","GreatBasin",1990,"2015$",313476602.9395
"SW_def_C_Reference","USA","GreatBasin",2005,"2015$",329598398.07895
"SW_def_C_Reference","USA","GreatBasin",2010,"2015$",325769234.28
"SW_def_C_Reference","USA","GreatBasin",2015,"2015$",331739965.3477
"SW_def_C_Reference","USA","GreatBasin",2020,"2015$",368692340.681784
"SW_def_C_Reference","USA","GreatBasin",2025,"2015$",411117070.932487
"SW_def_C_Reference","USA","GreatBasin",2030,"2015$",445319683.531405
"SW_def_C_Reference","USA","GreatBasin",2035,"2015$",482920508.613712
"SW_def_C_Reference","USA","GreatBasin",2040,"2015$",527607177.338074
"SW_def_C_Reference","USA","GreatBasin",2045,"2015$",581832163.897901
"SW_def_C_Reference","USA","GreatBasin",2050,"2015$",641097108.292873
"SW_def_C_Reference","USA","GreatLakes",1975,"2015$",5528615552.355
"SW_def_C_Reference","USA","GreatLakes",1990,"2015$",6666942900.275
"SW_def_C_Reference","USA","GreatLakes",2005,"2015$",8646944265.33
"SW_def_C_Reference","USA","GreatLakes",2010,"2015$",8951641268.92
"SW_def_C_Reference","USA","GreatLakes",2015,"2015$",9734444561.205
"SW_def_C_Reference","USA","GreatLakes",2020,"2015$",10494981946.7076
"SW_def_C_Reference","USA","GreatLakes",2025,"2015$",11013891774.9293
"SW_def_C_Reference","USA","GreatLakes",2030,"2015$",11334250264.1304
"SW_def_C_Reference","USA","GreatLakes",2035,"2015$",11794608080.9557
"SW_def_C_Reference","USA","GreatLakes",2040,"2015$",12571486601.4677
"SW_def_C_Reference","USA","GreatLakes",2045,"2015$",13638623384.5528
"SW_def_C_Reference","USA","GreatLakes",2050,"2015$",14692813679.4516
